cost_type,cost,gene
nit-rel,0.012530476750785,YOR049C
phos-abs,-2.6463237112101e-05,YOR049C
phos-rel,-1.1301942955633e-08,YOR049C
sul-abs,0.27417947281426,YOR049C
sul-rel,9.7354339171447e-05,YOR049C
none-wei,133.24372624888,YOR051C
car-abs,4.9432270350387,YOR051C
car-rel,0.010989427428921,YOR051C
nit-abs,6.7179203380659,YOR051C
nit-rel,0.014808741469714,YOR051C
phos-abs,-1.811176483502e-05,YOR051C
phos-rel,-5.8619478022603e-08,YOR051C
sul-abs,0.067779433198957,YOR051C
sul-rel,2.9007275857927e-05,YOR051C
none-wei,129.14991083781,YOR052C
car-abs,4.6687873919805,YOR052C
car-rel,0.0093691971207348,YOR052C
nit-abs,7.2223435688019,YOR052C
nit-rel,0.014373795637512,YOR052C
phos-abs,-9.3144617149695e-05,YOR052C
phos-rel,-3.6788942701094e-08,YOR052C
sul-abs,0.35498818013238,YOR052C
sul-rel,7.7062904374826e-05,YOR052C
none-wei,130.86237882033,YOR056C
car-abs,4.8075420922987,YOR056C
car-rel,0.010009482835445,YOR056C
nit-abs,7.2352945896689,YOR056C
nit-rel,0.014804836663444,YOR056C
phos-abs,-3.1762561935801e-05,YOR056C
phos-rel,-4.1702344679534e-08,YOR056C
sul-abs,0.12282779688769,YOR056C
sul-rel,3.5340606111158e-05,YOR056C
none-wei,131.81542543228,YOR057W
car-abs,4.9519251412197,YOR057W
car-rel,0.010440194483615,YOR057W
nit-abs,6.634922607525,YOR057W
nit-rel,0.014296803813149,YOR057W
phos-abs,-1.5989407585356e-05,YOR057W
phos-rel,-3.9532820745754e-08,YOR057W
sul-abs,0.10762576626742,YOR057W
sul-rel,4.2256769590397e-05,YOR057W
none-wei,132.31508051206,YOR063W
car-abs,5.1724531566171,YOR063W
car-rel,0.010386583241942,YOR063W
nit-abs,7.499212836566,YOR063W
nit-rel,0.015328876011764,YOR063W
phos-abs,-1.3315150734023e-05,YOR063W
phos-rel,-2.0618687115864e-08,YOR063W
sul-abs,0.12557309989952,YOR063W
sul-rel,4.8555884239825e-05,YOR063W
none-wei,134.45760017987,YOR064C
car-abs,5.0754184423516,YOR064C
car-rel,0.010198800423774,YOR064C
nit-abs,7.2824660262016,YOR064C
nit-rel,0.014390054128035,YOR064C
phos-abs,-7.566239686988e-05,YOR064C
phos-rel,-4.1469300555637e-08,YOR064C
sul-abs,0.29722046867395,YOR064C
sul-rel,6.7596349441908e-05,YOR064C
none-wei,127.18330658149,YOR066W
car-abs,4.6248579269611,YOR066W
car-rel,0.0088292685746264,YOR066W
nit-abs,6.9526299164162,YOR066W
nit-rel,0.012998656814393,YOR066W
phos-abs,-5.3778562909943e-06,YOR066W
phos-rel,-4.936039548802e-09,YOR066W
sul-abs,0.16715335719647,YOR066W
sul-rel,7.0871361076576e-05,YOR066W
none-wei,132.74384723239,YOR074C
car-abs,5.1245132201248,YOR074C
car-rel,0.010186794936372,YOR074C
nit-abs,6.8672811587652,YOR074C
nit-rel,0.014023175231382,YOR074C
phos-abs,-2.6482485765516e-05,YOR074C
phos-rel,-2.3397173736105e-08,YOR074C
sul-abs,0.21816390312006,YOR074C
sul-rel,7.3848468633992e-05,YOR074C
none-wei,131.26406919571,YOR076C
car-abs,4.9539972645499,YOR076C
car-rel,0.01025155973443,YOR076C
nit-abs,6.7138445830746,YOR076C
nit-rel,0.013534374461703,YOR076C
phos-abs,-2.3279509151995e-05,YOR076C
phos-rel,-2.871655684762e-08,YOR076C
sul-abs,0.12515293371903,YOR076C
sul-rel,4.3047601881679e-05,YOR076C
none-wei,134.38225324915,YOR077W
car-abs,5.0307215644958,YOR077W
car-rel,0.0099689648660058,YOR077W
nit-abs,7.8479870146893,YOR077W
nit-rel,0.015170443112382,YOR077W
phos-abs,-2.2426354114535e-05,YOR077W
phos-rel,-2.8258498570919e-08,YOR077W
sul-abs,0.16490000295083,YOR077W
sul-rel,5.5447417152046e-05,YOR077W
none-wei,132.56809522919,YOR078W
car-abs,4.7162596498217,YOR078W
car-rel,0.010610857083621,YOR078W
nit-abs,7.3518808206655,YOR078W
nit-rel,0.015867570117931,YOR078W
phos-abs,-1.5068080981218e-05,YOR078W
phos-rel,-6.1870964414258e-08,YOR078W
sul-abs,0.081369823058886,YOR078W
sul-rel,4.1250465089926e-05,YOR078W
none-wei,127.62253965433,YOR079C
car-abs,4.933242158387,YOR079C
car-rel,0.0098443692334341,YOR079C
nit-abs,6.1780243849221,YOR079C
nit-rel,0.012369044901585,YOR079C
phos-abs,-2.1553630911065e-05,YOR079C
phos-rel,-1.8342433807539e-08,YOR079C
sul-abs,0.17977891091029,YOR079C
sul-rel,6.486514217987e-05,YOR079C
none-wei,134.61669342606,YOR080W
car-abs,5.2092818105347,YOR080W
car-rel,0.010266129715736,YOR080W
nit-abs,7.0888363684296,YOR080W
nit-rel,0.013744816514157,YOR080W
phos-abs,-4.4113236630216e-05,YOR080W
phos-rel,-1.8371791557746e-08,YOR080W
sul-abs,0.26017764296943,YOR080W
sul-rel,7.4369414907779e-05,YOR080W
none-wei,133.48970743687,YOR081C
car-abs,5.2099142363213,YOR081C
car-rel,0.0096837802731971,YOR081C
nit-abs,7.2075645229104,YOR081C
nit-rel,0.0131201578946,YOR081C
phos-abs,-2.2481182870521e-05,YOR081C
phos-rel,-4.7053078071439e-09,YOR081C
sul-abs,0.19340506769599,YOR081C
sul-rel,6.3758575379333e-05,YOR081C
none-wei,128.66873638082,YOR083W
car-abs,4.5569689314558,YOR083W
car-rel,0.0091372022552774,YOR083W
nit-abs,7.4728762318629,YOR083W
nit-rel,0.014283955378475,YOR083W
phos-abs,-1.0489762153965e-05,YOR083W
phos-rel,-3.6498844690553e-08,YOR083W
sul-abs,0.068843570507762,YOR083W
sul-rel,3.4900490660732e-05,YOR083W
none-wei,131.25307892739,YOR085W
car-abs,5.2132931592617,YOR085W
car-rel,0.010092361439441,YOR085W
nit-abs,6.3962237961749,YOR085W
nit-rel,0.012704515344051,YOR085W
phos-abs,-1.7112045608219e-05,YOR085W
phos-rel,-6.3974256455267e-10,YOR085W
sul-abs,0.21620637346698,YOR085W
sul-rel,7.4423751155126e-05,YOR085W
none-wei,128.15811691284,YOR089C
car-abs,4.6832789966038,YOR089C
car-rel,0.010178622282997,YOR089C
nit-abs,6.8129716782343,YOR089C
nit-rel,0.014729609290814,YOR089C
phos-abs,-2.7431060267364e-05,YOR089C
phos-rel,-4.592971783642e-08,YOR089C
sul-abs,0.11905234648472,YOR089C
sul-rel,3.9352819290917e-05,YOR089C
none-wei,128.88061760851,YOR092W
car-abs,4.9102761442116,YOR092W
car-rel,0.009733879030984,YOR092W
nit-abs,6.5099679685682,YOR092W
nit-rel,0.013120898927724,YOR092W
phos-abs,-1.9931100967858e-05,YOR092W
phos-rel,-1.3057512921802e-08,YOR092W
sul-abs,0.2111429748887,YOR092W
sul-rel,7.4877896149903e-05,YOR092W
none-wei,133.08931304968,YOR093C
car-abs,5.1432562872847,YOR093C
car-rel,0.009944182713142,YOR093C
nit-abs,6.9773306970546,YOR093C
nit-rel,0.013390527257618,YOR093C
phos-abs,-4.0865369621875e-05,YOR093C
phos-rel,-1.9664617422224e-08,YOR093C
sul-abs,0.24436475572375,YOR093C
sul-rel,7.3013914579754e-05,YOR093C
none-wei,130.98063797247,YOR094W
car-abs,5.0398384814705,YOR094W
car-rel,0.010462533846075,YOR094W
nit-abs,6.7469523435082,YOR094W
nit-rel,0.014248545175511,YOR094W
phos-abs,-7.4428578214604e-06,YOR094W
phos-rel,-2.4553244260469e-08,YOR094W
sul-abs,0.20587919833753,YOR094W
sul-rel,9.2325643844051e-05,YOR094W
none-wei,127.57719960452,YOR095C
car-abs,4.7372157007571,YOR095C
car-rel,0.010315743390953,YOR095C
nit-abs,6.6777237796415,YOR095C
nit-rel,0.014624840367997,YOR095C
phos-abs,-2.7046315715561e-05,YOR095C
phos-rel,-3.9226164249002e-08,YOR095C
sul-abs,0.093330893658152,YOR095C
sul-rel,2.3668924822384e-05,YOR095C
none-wei,129.26157043457,YOR097C
car-abs,4.9605286570958,YOR097C
car-rel,0.0099819165082382,YOR097C
nit-abs,6.5491243416922,YOR097C
nit-rel,0.013651835103187,YOR097C
phos-abs,-2.4604172494622e-05,YOR097C
phos-rel,-2.3234193786692e-08,YOR097C
sul-abs,0.22651116220469,YOR097C
sul-rel,8.4240356678601e-05,YOR097C
none-wei,123.81851579488,YOR098C
car-abs,4.3854742826166,YOR098C
car-rel,0.009011055931579,YOR098C
nit-abs,6.5678401685042,YOR098C
nit-rel,0.013617706933656,YOR098C
phos-abs,-6.0359733649469e-06,YOR098C
phos-rel,-2.0091680306835e-08,YOR098C
sul-abs,0.08212714479131,YOR098C
sul-rel,3.747692542123e-05,YOR098C
none-wei,135.31904757357,YOR099W
car-abs,5.3548205393265,YOR099W
car-rel,0.0097787651081117,YOR099W
nit-abs,6.8375995832545,YOR099W
nit-rel,0.013152359757539,YOR099W
phos-abs,-3.3866653481451e-05,YOR099W
phos-rel,-3.1012031570959e-08,YOR099W
sul-abs,0.1936514226631,YOR099W
sul-rel,5.8897048777593e-05,YOR099W
none-wei,124.23821965489,YOR100C
car-abs,4.6577673075031,YOR100C
car-rel,0.009788194699398,YOR100C
nit-abs,6.398208731905,YOR100C
nit-rel,0.013863185335813,YOR100C
phos-abs,-1.0942274709077e-05,YOR100C
phos-rel,-9.1526828847849e-09,YOR100C
sul-abs,0.16056268495364,YOR100C
sul-rel,6.1167749233995e-05,YOR100C
none-wei,129.185096451,YOR101W
car-abs,4.623879378355,YOR101W
car-rel,0.0093001080448503,YOR101W
nit-abs,6.9072510094582,YOR101W
nit-rel,0.013742669444248,YOR101W
phos-abs,-1.4418457809389e-05,YOR101W
phos-rel,-3.0622437442413e-08,YOR101W
sul-abs,0.16105465126326,YOR101W
sul-rel,6.748043834817e-05,YOR101W
none-wei,131.4919410998,YOR104W
car-abs,4.8228241346439,YOR104W
car-rel,0.0086624977602348,YOR104W
nit-abs,7.065913162165,YOR104W
nit-rel,0.0128024719503,YOR104W
phos-abs,-5.4249864383774e-05,YOR104W
phos-rel,-3.0728776741889e-08,YOR104W
sul-abs,0.21783552129796,YOR104W
sul-rel,4.7026137754429e-05,YOR104W
none-wei,132.98124391232,YOR106W
car-abs,4.841147980888,YOR106W
car-rel,0.0096559784500811,YOR106W
nit-abs,7.3403181749232,YOR106W
nit-rel,0.013772717711297,YOR106W
phos-abs,-1.8859449131725e-05,YOR106W
phos-rel,-2.0920161002218e-08,YOR106W
sul-abs,0.12544715626288,YOR106W
sul-rel,3.3076752490232e-05,YOR106W
none-wei,130.41672578194,YOR107W
car-abs,4.803190788081,YOR107W
car-rel,0.009554840579406,YOR107W
nit-abs,7.0765916381084,YOR107W
nit-rel,0.013773050276697,YOR107W
phos-abs,-4.367228028757e-05,YOR107W
phos-rel,-3.1580368549956e-08,YOR107W
sul-abs,0.17031415903329,YOR107W
sul-rel,4.2497346299689e-05,YOR107W
none-wei,130.70445686183,YOR110W
car-abs,4.8649639150371,YOR110W
car-rel,0.0097880334240647,YOR110W
nit-abs,6.6381462553273,YOR110W
nit-rel,0.013552730967764,YOR110W
phos-abs,-2.5411974934208e-05,YOR110W
phos-rel,-3.9235087927246e-08,YOR110W
sul-abs,0.1518950205776,YOR110W
sul-rel,5.1570545894558e-05,YOR110W
none-wei,131.6085717831,YOR111W
car-abs,5.0087340624827,YOR111W
car-rel,0.010187176778421,YOR111W
nit-abs,6.4784152822674,YOR111W
nit-rel,0.013661281140258,YOR111W
phos-abs,-3.549540361287e-05,YOR111W
phos-rel,-3.1864465245845e-08,YOR111W
sul-abs,0.21926654117636,YOR111W
sul-rel,6.8992454286732e-05,YOR111W
none-wei,129.86624459426,YOR112W
car-abs,4.8605668401966,YOR112W
car-rel,0.010064492696226,YOR112W
nit-abs,6.5608058888465,YOR112W
nit-rel,0.013586670214295,YOR112W
phos-abs,-2.2192374549738e-05,YOR112W
phos-rel,-2.7782255532007e-08,YOR112W
sul-abs,0.13993859040654,YOR112W
sul-rel,4.5812040140411e-05,YOR112W
none-wei,128.79631861612,YOR113W
car-abs,4.5572343215161,YOR113W
car-rel,0.0084879164974286,YOR113W
nit-abs,7.2469996110038,YOR113W
nit-rel,0.012948819323824,YOR113W
phos-abs,-1.8875681030569e-05,YOR113W
phos-rel,-2.187930579093e-08,YOR113W
sul-abs,0.12421758872085,YOR113W
sul-rel,4.4102017311385e-05,YOR113W
none-wei,137.41648670119,YOR114W
car-abs,5.3502734498102,YOR114W
car-rel,0.010170153663319,YOR114W
nit-abs,7.5192037277481,YOR114W
nit-rel,0.014351197628389,YOR114W
phos-abs,-2.3782232513666e-05,YOR114W
phos-rel,-1.8381936143298e-08,YOR114W
sul-abs,0.28469689028039,YOR114W
sul-rel,0.00010901149540476,YOR114W
none-wei,132.54041700221,YOR115C
car-abs,5.014145694117,YOR115C
car-rel,0.009839845280017,YOR115C
nit-abs,6.8820932249525,YOR115C
nit-rel,0.013175951404047,YOR115C
phos-abs,-1.3216515552738e-05,YOR115C
phos-rel,-2.642941198564e-08,YOR115C
sul-abs,0.21113061359891,YOR115C
sul-rel,9.0583022840482e-05,YOR115C
none-wei,129.2021583522,YOR117W
car-abs,4.702307433302,YOR117W
car-rel,0.010553813473191,YOR117W
nit-abs,6.7629019093404,YOR117W
nit-rel,0.015001645591016,YOR117W
phos-abs,-8.4104221738511e-06,YOR117W
phos-rel,-4.0209694097646e-08,YOR117W
sul-abs,0.16129040303773,YOR117W
sul-rel,7.6687700572725e-05,YOR117W
none-wei,131.53382004295,YOR118W
car-abs,4.9893288807894,YOR118W
car-rel,0.0099704306274143,YOR118W
nit-abs,6.7647250762482,YOR118W
nit-rel,0.013448062886714,YOR118W
phos-abs,-1.4238677560699e-05,YOR118W
phos-rel,-2.0319588571409e-08,YOR118W
sul-abs,0.19591233948875,YOR118W
sul-rel,7.8305500511574e-05,YOR118W
none-wei,134.35533404741,YOR119C
car-abs,5.0825804801749,YOR119C
car-rel,0.010662733336727,YOR119C
nit-abs,7.0877145646048,YOR119C
nit-rel,0.014966016973213,YOR119C
phos-abs,-2.3386565265012e-05,YOR119C
phos-rel,-5.1907815942753e-08,YOR119C
sul-abs,0.15015898922913,YOR119C
sul-rel,6.4126268952084e-05,YOR119C
none-wei,130.07361573439,YOR120W
car-abs,4.9394694704276,YOR120W
car-rel,0.010133761069319,YOR120W
nit-abs,6.8236714036037,YOR120W
nit-rel,0.014004283688104,YOR120W
phos-abs,-1.213871785684e-05,YOR120W
phos-rel,-2.6797346571084e-08,YOR120W
sul-abs,0.083278215100257,YOR120W
sul-rel,3.0017897679757e-05,YOR120W
none-wei,133.98853376199,YOR123C
car-abs,4.7273290482434,YOR123C
car-rel,0.010003511059978,YOR123C
nit-abs,7.2142497530447,YOR123C
nit-rel,0.014815033474016,YOR123C
phos-abs,-2.6529708092646e-05,YOR123C
phos-rel,-7.100213925871e-08,YOR123C
sul-abs,0.12690416343751,YOR123C
sul-rel,5.4443187734877e-05,YOR123C
none-wei,132.89666114561,YOR124C
car-abs,4.9867835522447,YOR124C
car-rel,0.01017938337963,YOR124C
nit-abs,6.7314235371862,YOR124C
nit-rel,0.013631142291857,YOR124C
phos-abs,-2.5179987124686e-05,YOR124C
phos-rel,-3.6355783389279e-08,YOR124C
sul-abs,0.10993351805642,YOR124C
sul-rel,3.2334353465076e-05,YOR124C
none-wei,132.42531079204,YOR126C
car-abs,5.1050479437123,YOR126C
car-rel,0.010184773573155,YOR126C
nit-abs,6.6810996051596,YOR126C
nit-rel,0.013818608803949,YOR126C
phos-abs,-1.6910105917289e-05,YOR126C
phos-rel,-3.3293947206102e-08,YOR126C
sul-abs,0.20560944858374,YOR126C
sul-rel,8.5576684254794e-05,YOR126C
none-wei,129.66007902856,YOR127W
car-abs,4.7465653747905,YOR127W
car-rel,0.0096781798264048,YOR127W
nit-abs,6.8293318902745,YOR127W
nit-rel,0.013674553081407,YOR127W
phos-abs,-4.7386975877911e-05,YOR127W
phos-rel,-4.0722400810475e-08,YOR127W
sul-abs,0.20096331887169,YOR127W
sul-rel,5.7031541269712e-05,YOR127W
none-wei,127.06791677659,YOR128C
car-abs,4.7722903016152,YOR128C
car-rel,0.010223027518722,YOR128C
nit-abs,6.495134640074,YOR128C
nit-rel,0.014007910457164,YOR128C
phos-abs,-3.4129179207774e-05,YOR128C
phos-rel,-3.1021735047665e-08,YOR128C
sul-abs,0.21637674460723,YOR128C
sul-rel,7.4939376114926e-05,YOR128C
none-wei,129.11852598844,YOR130C
car-abs,4.9512014074685,YOR130C
car-rel,0.0098455895913752,YOR130C
nit-abs,6.7828614777082,YOR130C
nit-rel,0.014017244455068,YOR130C
phos-abs,-5.0435347600227e-05,YOR130C
phos-rel,-1.6959896104896e-08,YOR130C
sul-abs,0.20881028287047,YOR130C
sul-rel,3.6960309384099e-05,YOR130C
none-wei,131.22201506588,YOR131C
car-abs,5.0341386685678,YOR131C
car-rel,0.010427347078402,YOR131C
nit-abs,6.7591201471626,YOR131C
nit-rel,0.013841063271083,YOR131C
phos-abs,-2.9103814631317e-05,YOR131C
phos-rel,-3.1180609345629e-08,YOR131C
sul-abs,0.30583799212695,YOR131C
sul-rel,0.00012470791082571,YOR131C
none-wei,125.6778483197,YOR136W
car-abs,4.656892908944,YOR136W
car-rel,0.0098994603682799,YOR136W
nit-abs,6.5659365951207,YOR136W
nit-rel,0.013951042259341,YOR136W
phos-abs,-1.9986681830388e-05,YOR136W
phos-rel,-2.4900966609362e-08,YOR136W
sul-abs,0.094854402524985,YOR136W
sul-rel,3.015741663727e-05,YOR136W
none-wei,133.19381301929,YOR137C
car-abs,5.1447293398479,YOR137C
car-rel,0.0097725337316184,YOR137C
nit-abs,6.9773182092002,YOR137C
nit-rel,0.013224427640587,YOR137C
phos-abs,-3.3079805807113e-05,YOR137C
phos-rel,-2.7145075306022e-08,YOR137C
sul-abs,0.17102786098012,YOR137C
sul-rel,5.1473191994267e-05,YOR137C
none-wei,127.73718873243,YOR140W
car-abs,4.6469739921267,YOR140W
car-rel,0.0088918669736275,YOR140W
nit-abs,6.9274498631799,YOR140W
nit-rel,0.013123821587638,YOR140W
phos-abs,-1.0270989832334e-05,YOR140W
phos-rel,-1.8176359631636e-08,YOR140W
sul-abs,0.15264675178103,YOR140W
sul-rel,6.4505207576273e-05,YOR140W
none-wei,131.69403326741,YOR141C
car-abs,4.8848676970429,YOR141C
car-rel,0.010279208971351,YOR141C
nit-abs,6.6563901118217,YOR141C
nit-rel,0.013880634725579,YOR141C
phos-abs,-2.4926999517555e-05,YOR141C
phos-rel,-4.7126214344499e-08,YOR141C
sul-abs,0.092186165444279,YOR141C
sul-rel,2.796776858655e-05,YOR141C
none-wei,133.43708230028,YOR144C
car-abs,5.0287390994002,YOR144C
car-rel,0.010217204893265,YOR144C
nit-abs,7.0903405480915,YOR144C
nit-rel,0.014011563642528,YOR144C
phos-abs,-2.7645089055894e-05,YOR144C
phos-rel,-3.4259393732077e-08,YOR144C
sul-abs,0.15590240880487,YOR144C
sul-rel,5.3974955552408e-05,YOR144C
none-wei,128.85915589159,YOR145C
car-abs,4.7563823866148,YOR145C
car-rel,0.010449125519852,YOR145C
nit-abs,6.9353036723868,YOR145C
nit-rel,0.015129329095404,YOR145C
phos-abs,-8.1198871715186e-06,YOR145C
phos-rel,-3.5800753970444e-08,YOR145C
sul-abs,0.09105302619925,YOR145C
sul-rel,4.6157770860824e-05,YOR145C
none-wei,130.1704016033,YOR148C
car-abs,4.7758732494555,YOR148C
car-rel,0.010818133647799,YOR148C
nit-abs,6.8264676922246,YOR148C
nit-rel,0.015368936702266,YOR148C
phos-abs,-1.6108035759176e-05,YOR148C
phos-rel,-5.4219493112783e-08,YOR148C
sul-abs,0.11860259473308,YOR148C
sul-rel,6.0126608628973e-05,YOR148C
none-wei,134.54983097399,YOR149C
car-abs,5.4687067954473,YOR149C
car-rel,0.010040675075749,YOR149C
nit-abs,6.7858119917587,YOR149C
nit-rel,0.012473480629972,YOR149C
phos-abs,-2.0023717609729e-05,YOR149C
phos-rel,1.4873797973785e-09,YOR149C
sul-abs,0.26023869841742,YOR149C
sul-rel,9.4403042314606e-05,YOR149C
none-wei,131.09275677453,YOR150W
car-abs,5.0407150186644,YOR150W
car-rel,0.010229412490571,YOR150W
nit-abs,7.4179735739538,YOR150W
nit-rel,0.014977784437753,YOR150W
phos-abs,-1.9053155874055e-05,YOR150W
phos-rel,-1.5013999159131e-08,YOR150W
sul-abs,0.15337993372967,YOR150W
sul-rel,5.0700138996927e-05,YOR150W
none-wei,134.1736728847,YOR152C
car-abs,5.24543031957,YOR152C
car-rel,0.010113693454059,YOR152C
nit-abs,6.2938562724739,YOR152C
nit-rel,0.012427714446517,YOR152C
phos-abs,6.3228498472512e-06,YOR152C
phos-rel,-3.0604683891322e-09,YOR152C
sul-abs,0.09765802549092,YOR152C
sul-rel,4.0895945040215e-05,YOR152C
none-wei,132.15503002591,YOR155C
car-abs,5.0196250918176,YOR155C
car-rel,0.010002943191212,YOR155C
nit-abs,7.0957379478878,YOR155C
nit-rel,0.014145993730506,YOR155C
phos-abs,-2.7078565473807e-05,YOR155C
phos-rel,-3.021338694441e-08,YOR155C
sul-abs,0.12538984622336,YOR155C
sul-rel,3.1362273432412e-05,YOR155C
none-wei,125.97956579216,YOR157C
car-abs,4.6225791119068,YOR157C
car-rel,0.0095474757289807,YOR157C
nit-abs,6.6224981194712,YOR157C
nit-rel,0.013867973529741,YOR157C
phos-abs,-3.0816190563255e-05,YOR157C
phos-rel,-2.7878516428544e-08,YOR157C
sul-abs,0.15326407278338,YOR157C
sul-rel,4.3902078422731e-05,YOR157C
none-wei,131.29992716567,YOR158W
car-abs,4.9318553209305,YOR158W
car-rel,0.010644214438661,YOR158W
nit-abs,7.0627866376121,YOR158W
nit-rel,0.014830104561534,YOR158W
phos-abs,-3.4556657127374e-06,YOR158W
phos-rel,-2.2573414226595e-08,YOR158W
sul-abs,0.087233886853168,YOR158W
sul-rel,4.422420295479e-05,YOR158W
none-wei,128.62708801919,YOR159C
car-abs,4.8554078353212,YOR159C
car-rel,0.0099169300396015,YOR159C
nit-abs,6.3981158073912,YOR159C
nit-rel,0.013268801350545,YOR159C
phos-abs,-2.229454823943e-05,YOR159C
phos-rel,-2.3847429617318e-08,YOR159C
sul-abs,0.23043241934268,YOR159C
sul-rel,8.557421721428e-05,YOR159C
none-wei,132.01688672289,YOR160W
car-abs,5.0584793431769,YOR160W
car-rel,0.010178102767349,YOR160W
nit-abs,6.4838924903438,YOR160W
nit-rel,0.012944520493078,YOR160W
phos-abs,-3.6214690634853e-05,YOR160W
phos-rel,-2.4600901478456e-08,YOR160W
sul-abs,0.18568866961479,YOR160W
sul-rel,4.5929565550288e-05,YOR160W
none-wei,129.53649245368,YOR161C
car-abs,5.0752157493874,YOR161C
car-rel,0.009401799914108,YOR161C
nit-abs,6.3814867558303,YOR161C
nit-rel,0.012599781393429,YOR161C
phos-abs,-2.8976705729801e-05,YOR161C
phos-rel,-8.5886164779394e-09,YOR161C
sul-abs,0.27259778431187,YOR161C
sul-rel,9.0990828599587e-05,YOR161C
none-wei,132.53384671637,YOR162C
car-abs,5.0449610684119,YOR162C
car-rel,0.0097909822781022,YOR162C
nit-abs,6.900839660649,YOR162C
nit-rel,0.013346855144018,YOR162C
phos-abs,-3.1559955087703e-05,YOR162C
phos-rel,-2.0021604111981e-08,YOR162C
sul-abs,0.22802644854833,YOR162C
sul-rel,7.4171631938991e-05,YOR162C
none-wei,132.28216770152,YOR163W
car-abs,4.9779303833611,YOR163W
car-rel,0.01047457043815,YOR163W
nit-abs,7.2424664398549,YOR163W
nit-rel,0.015254382244185,YOR163W
phos-abs,-5.2876699006786e-05,YOR163W
phos-rel,-5.1013343443555e-08,YOR163W
sul-abs,0.18913388950823,YOR163W
sul-rel,4.6752184633307e-05,YOR163W
none-wei,134.07867634602,YOR164C
car-abs,5.2361871951666,YOR164C
car-rel,0.010502348677479,YOR164C
nit-abs,6.541384435617,YOR164C
nit-rel,0.013547060847206,YOR164C
phos-abs,-1.4783242390556e-05,YOR164C
phos-rel,-2.7063778236987e-08,YOR164C
sul-abs,0.14011275899993,YOR164C
sul-rel,5.1646178521509e-05,YOR164C
none-wei,131.93631259635,YOR166C
car-abs,4.9374017512434,YOR166C
car-rel,0.0098120670592286,YOR166C
nit-abs,6.7554049189955,YOR166C
nit-rel,0.013248195607616,YOR166C
phos-abs,-3.2451308390699e-05,YOR166C
phos-rel,-3.5793217329763e-08,YOR166C
sul-abs,0.16116975145642,YOR166C
sul-rel,5.0389124566646e-05,YOR166C
none-wei,131.17014825166,YOR167C
car-abs,4.8120807765135,YOR167C
car-rel,0.010639833738166,YOR167C
nit-abs,7.8360668225075,YOR167C
nit-rel,0.016333465784121,YOR167C
phos-abs,-7.9436267561274e-06,YOR167C
phos-rel,-3.7653732496821e-08,YOR167C
sul-abs,0.14925260286812,YOR167C
sul-rel,7.5666346128147e-05,YOR167C
none-wei,129.56899698133,YOR171C
car-abs,4.8561909630871,YOR171C
car-rel,0.0099452404578887,YOR171C
nit-abs,6.6157789798912,YOR171C
nit-rel,0.013575046642271,YOR171C
phos-abs,-3.8798446608427e-05,YOR171C
phos-rel,-3.2229670831474e-08,YOR171C
sul-abs,0.20262312329509,YOR171C
sul-rel,6.2471148960704e-05,YOR171C
none-wei,133.05410117632,YOR172W
car-abs,5.0971260297446,YOR172W
car-rel,0.010003360522261,YOR172W
nit-abs,6.8474244482723,YOR172W
nit-rel,0.013390948297168,YOR172W
phos-abs,-4.6270990682588e-05,YOR172W
phos-rel,-2.6328495636293e-08,YOR172W
sul-abs,0.22396142143208,YOR172W
sul-rel,5.8502150604173e-05,YOR172W
none-wei,131.03211335807,YOR174W
car-abs,4.738279921022,YOR174W
car-rel,0.010587289756774,YOR174W
nit-abs,6.5414229393005,YOR174W
nit-rel,0.014465260448071,YOR174W
phos-abs,-2.6303952801425e-05,YOR174W
phos-rel,-5.8284586956398e-08,YOR174W
sul-abs,0.14259157679703,YOR174W
sul-rel,5.7080927481791e-05,YOR174W
none-wei,131.12924547656,YOR176W
car-abs,5.042583555969,YOR176W
car-rel,0.010077638455321,YOR176W
nit-abs,6.7203526727419,YOR176W
nit-rel,0.013779133514951,YOR176W
phos-abs,-6.9892698529333e-06,YOR176W
phos-rel,-1.4996668909805e-08,YOR176W
sul-abs,0.1485968195267,YOR176W
sul-rel,5.8500235098198e-05,YOR176W
none-wei,134.55993781961,YOR177C
car-abs,4.9979888513524,YOR177C
car-rel,0.01008641100739,YOR177C
nit-abs,7.178790766193,YOR177C
nit-rel,0.014207624270698,YOR177C
phos-abs,-4.7413744214105e-05,YOR177C
phos-rel,-3.9898736316019e-08,YOR177C
sul-abs,0.19224424264361,YOR177C
sul-rel,4.9907208803043e-05,YOR177C
none-wei,129.90086119802,YOR179C
car-abs,4.7475201443622,YOR179C
car-rel,0.010016812822218,YOR179C
nit-abs,6.6476581397809,YOR179C
nit-rel,0.013795815847238,YOR179C
phos-abs,-3.9902255115234e-05,YOR179C
phos-rel,-4.1194828778588e-08,YOR179C
sul-abs,0.25168084873187,YOR179C
sul-rel,8.6973217252513e-05,YOR179C
none-wei,129.46263829362,YOR180C
car-abs,4.9892637271148,YOR180C
car-rel,0.01036168105961,YOR180C
nit-abs,6.5525172578053,YOR180C
nit-rel,0.013624292586437,YOR180C
phos-abs,-2.3293198216948e-05,YOR180C
phos-rel,-1.8683574077864e-08,YOR180C
sul-abs,0.17566665761946,YOR180C
sul-rel,6.1211335257704e-05,YOR180C
none-wei,131.51930007935,YOR185C
car-abs,5.0499173364856,YOR185C
car-rel,0.010174611436775,YOR185C
